trip_uuid,isolation_anomaly,isolation_score,Anomaly,delivery_time_hours,actual_time,osrm_time,actual_distance_to_destination,osrm_distance,factor,segment_factor,is_cutoff,duplicate_flag,same_city
trip-153783962361131281,0,0.16090801109537572,Normal,,373,212,264.0046949,296.8765,1.759433962,1.714285714,True,1,0
trip-153712046685821250,0,0.13824428964233532,Normal,,176,106,133.0904281,149.2929,1.660377358,1.625,True,0,0
trip-153767176309736706,0,0.10766208794824011,Normal,,961,505,574.6500102,713.5272,1.902970297,0.627906977,True,1,0
trip-153679601482237347,0,0.05722226484369042,Normal,,122,31,26.44521016,32.3414,3.935483871,8.0,False,0,0
trip-153672224115676017,0,0.07472652883164327,Normal,,1566,864,968.0605924,1165.572,1.8125,2.058823529,True,1,0
trip-153797862403424807,0,0.12785472597248643,Normal,-6.753333333333333,30,12,9.141698635,14.5309,2.5,2.5,True,0,0
trip-153730685968174821,0,0.17364147862851304,Normal,,107,44,36.6904975,54.1348,2.431818182,1.25,True,0,0
trip-153834765229163948,0,0.13730020141713595,Normal,,65,42,28.77458778,42.7281,1.547619048,2.1,False,1,0
trip-153817644188071543,0,0.17924905133029417,Normal,,27,16,22.63972196,23.3723,1.6875,1.6875,True,0,0
trip-153689959309994250,0,0.17498531426222097,Normal,,247,129,132.8508237,169.8924,1.914728682,1.333333333,True,1,0
trip-153841669835443721,0,0.06587629343336132,Normal,,1659,812,946.1972558,1116.0631,2.043103448,0.815789474,True,1,0
trip-153749055865004545,0,0.041619713073408504,Normal,,237,50,63.98583585,71.6154,4.74,4.74,False,0,0
trip-153792428212475563,0,0.028431898651903653,Normal,,1820,589,462.1747639,817.5245,3.089983022,2.44,True,1,0
trip-153723836185210260,0,0.14437771270120026,Normal,,36,11,10.49095777,12.6207,3.272727273,3.272727273,True,0,0
trip-153790624346337873,0,0.18447045781473037,Normal,-1.0666666666666667,146,81,91.06793468,102.7591,1.802469136,1.705882353,True,1,0
trip-153705437435957361,0,0.17010729685531162,Normal,,283,111,88.39054583,128.6416,2.54954955,1.738095238,True,1,0
trip-153724669152508574,0,0.1523256136507975,Normal,,343,233,243.1686894,277.6559,1.472103004,1.235294118,True,1,0
trip-153787447495170356,0,0.15135004837382576,Normal,,389,238,309.4230905,337.7247,1.634453782,1.684210526,True,1,0
trip-153756928823047259,0,0.14706034665918816,Normal,,191,121,111.8456782,125.4653,1.578512397,1.476190476,True,0,0
trip-153736208061233202,0,0.16549850983544612,Normal,,356,181,198.2076114,236.3756,1.966850829,1.5625,True,1,0
trip-153836003366579207,0,0.19591966186825854,Normal,,62,37,44.63978811,52.7726,1.675675676,1.588235294,True,1,0
trip-153742988444452355,0,0.18440754043639596,Normal,,94,53,36.72574954,63.3498,1.773584906,2.75,True,1,0
trip-153709987802882184,0,0.11573057986923502,Normal,-8.068333333333333,29,11,9.372474115,12.939,2.636363636,2.636363636,True,0,0
trip-153806294729162655,0,0.1295309445509717,Normal,,51,21,18.36304625,20.7661,2.428571429,2.428571429,False,0,0
trip-153809309933978376,0,0.16364395223221662,Normal,0.075,18,8,9.980736332,11.0539,2.25,2.25,True,1,0
trip-153689313841756275,0,0.18241280780465663,Normal,,83,46,44.37071179,49.5619,1.804347826,1.333333333,True,0,0
trip-153807107634982024,0,0.1326429369752784,Normal,,775,432,463.6115132,575.0014,1.793981481,1.409090909,True,1,0
trip-153850547628590872,0,0.188592243589627,Normal,,136,64,45.02143336,73.0484,2.125,1.466666667,True,1,0
trip-153758063060000193,0,0.15833576481229567,Normal,,20,21,21.01685607,23.2322,0.952380952,0.833333333,True,1,0
trip-153788249820559505,0,0.14565856513369563,Normal,,575,234,286.5403384,331.3014,2.457264957,2.142857143,True,1,0
trip-153799938034632401,0,0.0898069994448783,Normal,,1488,758,815.0734775,1037.4042,1.963060686,2.210526316,True,1,0
trip-153836941790260192,0,0.1936104545559269,Normal,,90,54,66.34594843,75.2027,1.666666667,1.625,True,1,0
trip-153816994346131490,0,0.17645089578114054,Normal,,38,16,19.39289334,23.7758,2.375,2.5,True,1,0
trip-153762173740308578,0,0.1602523112154967,Normal,,274,170,221.2951749,241.884,1.611764706,1.6875,True,1,0
trip-153671808478450647,0,0.1671243173804019,Normal,1.98,52,22,19.67147743,23.815,2.363636364,1.1,True,0,0
trip-153792651922764366,0,0.09292616703311085,Normal,-14.093333333333334,64,58,44.09198651,51.9223,1.103448276,1.208333333,True,0,0
trip-153754308724260248,0,0.17720855841013722,Normal,,25,16,22.51006859,24.0172,1.5625,1.5625,True,0,0
trip-153737996419614301,0,0.10729894414315616,Normal,,1026,591,595.6676912,797.4692,1.736040609,1.625,True,1,0
trip-153743315802506431,0,0.1369362709413281,Normal,,75,19,22.60146204,25.527,3.947368421,3.947368421,True,0,0
trip-153728392052008189,0,0.13167735522999147,Normal,,420,248,242.6877309,320.6178,1.693548387,3.611111111,True,1,0
trip-153736306778066129,0,0.1836042330532529,Normal,,67,39,29.78000219,37.3782,1.717948718,1.153846154,True,0,0
trip-153776806236494354,0,0.16758868741937105,Normal,,137,61,66.64833017,74.7058,2.245901639,2.35,True,0,0
trip-153702209310962358,0,0.13609532999895302,Normal,,766,433,507.2902359,589.4306,1.769053118,1.6,True,1,0
trip-153858155903825678,0,0.10942792445919208,Normal,,33,21,10.03225313,14.0966,1.571428571,3.0,False,0,0
trip-153854454228187770,0,0.10839665452866892,Normal,,773,402,396.8694603,541.5738,1.922885572,3.666666667,True,1,0
trip-153741236814654206,0,0.1778443951331224,Normal,,99,47,22.78730095,42.4226,2.106382979,2.106382979,True,0,0
trip-153710911230787176,0,0.15886930239736585,Normal,,383,232,265.1018448,308.9653,1.650862069,1.8125,True,1,0
trip-153801437118037011,0,0.1678766529031741,Normal,,261,131,176.0878329,185.8193,1.992366412,2.25,True,1,0
trip-153833681867882492,0,0.1137559521669016,Normal,,1111,583,638.0703229,820.4432,1.905660377,1.863636364,True,1,0
trip-153697908304560072,0,0.13714025406213692,Normal,,684,398,482.7827285,543.3745,1.718592965,1.512820513,True,1,0
trip-153829312008106624,0,0.1629709682214679,Normal,,15,8,9.405752685,10.3324,1.875,1.875,True,0,0
trip-153799208311217890,0,0.0894428910139956,Normal,19.578333333333333,39,22,27.25836372,30.2799,1.772727273,2.0,True,0,0
trip-153741795740530104,0,0.19333842968757686,Normal,,44,25,22.27972367,27.0872,1.76,1.76,True,1,0
trip-153834765229163948,0,0.1436219432848132,Normal,,132,130,88.08500206,139.339,1.015384615,0.364864865,True,1,0
trip-153791499983053280,0,0.13216741104700835,Normal,,68,26,28.16511727,35.696,2.615384615,2.5,False,0,0
trip-153852242345554582,0,0.06344862348537367,Normal,-2.55,1248,672,881.3065627,951.1333,1.857142857,0.769230769,True,1,0
trip-153740574667751635,0,0.1554488148745073,Normal,,368,223,292.2985896,316.6959,1.650224215,1.777777778,True,1,0
trip-153731461576742358,0,0.10522121229056475,Normal,-16.923333333333332,66,29,27.21005963,33.9107,2.275862069,2.0,True,1,0
trip-153750616930299040,0,0.025940464714082845,Normal,16.135,1114,482,484.1353506,621.6591,2.31120332,1.833333333,True,1,0
trip-153811371908907064,0,0.031932282706116366,Normal,,845,401,484.3566575,545.8387,2.10723192,1.882352941,True,0,0
trip-153680724014401218,0,0.1832499042657067,Normal,,59,41,29.96323208,36.599,1.43902439,0.666666667,True,1,0
trip-153702378772802319,0,0.18117578031118298,Normal,,33,21,19.01593196,21.6114,1.571428571,1.222222222,True,0,0
trip-153722198458025776,0,0.1437990379552374,Normal,0.5716666666666667,549,267,352.6802438,377.9979,2.056179775,1.4375,True,1,0
trip-153722035980404850,0,0.1110230585593458,Normal,,25,23,15.13978634,21.1131,1.086956522,0.875,False,0,0
trip-153712559165631535,0,0.09122323515129926,Normal,,1009,673,661.1662624,804.4987,1.499257058,1.482758621,True,1,0
trip-153756546726140796,0,0.17365055965502485,Normal,,29,25,22.31317137,23.1257,1.16,1.16,True,1,0
trip-153760749025069230,0,0.14718343633507996,Normal,4.885,121,53,36.65612197,46.8367,2.283018868,1.476190476,True,0,0
trip-153677963616887641,0,0.1349684830068873,Normal,,884,474,506.6528211,622.5897,1.864978903,1.730769231,True,1,0
trip-153686596510489819,0,0.08098246463422698,Normal,,1123,719,771.3894778,981.9511,1.561891516,1.111111111,True,1,0
trip-153714633770720158,0,0.18415322425690556,Normal,1.845,86,52,45.23764168,56.3796,1.653846154,1.666666667,True,1,0
trip-153722834736048396,0,0.18698479938664875,Normal,,74,42,54.70128206,59.7812,1.761904762,2.666666667,True,1,0
trip-153673679350813545,0,0.18765355918061472,Normal,,48,24,22.14994447,29.5214,2.0,2.0,True,0,0
trip-153836941790260192,0,0.17415429657479586,Normal,,139,105,110.7078879,125.8928,1.323809524,1.538461538,True,1,0
trip-153806511300931516,0,0.18864843910154838,Normal,,29,20,23.32174676,28.3103,1.45,1.45,True,1,0
trip-153835286645770276,0,0.1698957469279319,Normal,,15,8,9.127007666,9.3913,1.875,1.875,True,1,0
trip-153757388685605558,0,0.09829172132659841,Normal,,122,73,82.17391438,104.6592,1.671232877,-1.0,False,1,0
trip-153784403071383012,0,0.09679213533307646,Normal,,28,12,17.32312718,17.6201,2.333333333,3.5,False,1,0
trip-153777450679394075,0,0.1657218709556379,Normal,,79,26,23.07578181,27.2428,3.038461538,3.038461538,True,0,0
trip-153810077989402475,0,0.15104342289282818,Normal,,159,49,36.78437715,43.0044,3.244897959,1.222222222,True,0,0
trip-153784288335417830,0,0.151912665121121,Normal,0.20333333333333334,201,101,91.76736351,116.7812,1.99009901,1.62962963,True,0,0
trip-153776156522177588,0,0.18655449594969092,Normal,,36,21,23.79369056,30.2998,1.714285714,1.714285714,True,0,0
trip-153777307854434298,0,0.16637584344367384,Normal,,18,11,9.403388735,9.9927,1.636363636,1.636363636,True,0,0
trip-153691717373268505,0,0.17412858201259557,Normal,,30,25,20.52659686,24.6427,1.2,1.454545455,True,0,0
trip-153809274196274015,1,-0.08796964407246743,Fraud,,2411,689,510.8958238,955.2686,3.499274311,3.5,False,1,0
trip-153706274059864039,0,0.1667338144123397,Normal,,190,84,110.5880322,116.6033,2.261904762,3.375,True,1,0
trip-153780016613437283,0,0.11224437724368463,Normal,,1008,487,594.0884074,647.017,2.069815195,1.117647059,True,1,0
trip-153820505156953380,0,0.1692999243178181,Normal,,29,14,9.521950318,12.7141,2.071428571,2.071428571,True,0,0
trip-153826318457675848,0,0.1887248768858752,Normal,,88,58,67.75525863,80.1157,1.517241379,1.411764706,True,1,0
trip-153791010073107443,0,0.0791834464770681,Normal,-10.433333333333334,84,45,42.43418448,59.8649,1.866666667,1.7,False,0,0
trip-153742683986834433,0,0.09700092155712392,Normal,,1217,507,550.8504863,716.6196,2.400394477,1.526315789,True,1,0
trip-153851500797048755,1,-0.14629080019275797,Fraud,-15.626666666666667,2616,1366,1532.534685,1854.7412,1.915080527,2.837837838,False,1,0
trip-153774263614858836,0,0.1062800871713448,Normal,,1205,561,616.2279077,789.7287,2.147950089,1.5,True,1,0
trip-153852138427518365,0,0.14998610405713303,Normal,5.55,36,20,27.80216076,28.9266,1.8,1.333333333,True,0,0
trip-153748517648523408,0,0.17530609358026134,Normal,,75,33,45.46780821,47.6684,2.272727273,2.428571429,True,0,0
trip-153818883724884652,0,0.16788124911305136,Normal,,24,18,9.094729725,12.2611,1.333333333,1.333333333,True,0,0
trip-153729020845221559,0,0.18597268026659175,Normal,,181,83,67.67245432,76.3391,2.180722892,1.678571429,True,1,0
trip-153774100706429123,0,0.11730081817732746,Normal,,983,537,709.7809624,760.8997,1.830540037,1.5,True,1,0
trip-153814553160634216,0,0.12626621711737368,Normal,,861,483,528.1746604,674.3647,1.782608696,1.090909091,True,1,0
trip-153723666682820152,0,0.17646573559362416,Normal,,130,82,112.8393667,117.0492,1.585365854,0.777777778,True,1,0
trip-153731116736488318,0,0.12321750090735661,Normal,,1064,532,528.0866638,740.4914,2.0,1.684210526,True,1,0
trip-153782187407206790,0,0.04747535051229468,Normal,20.548333333333332,51,20,21.33685063,27.9938,2.55,2.55,False,0,0
trip-153786582903932459,0,0.1705057379395542,Normal,,214,68,66.07802455,86.3845,3.147058824,1.705882353,True,1,0
trip-153843116995748678,0,0.0008833063605602209,Normal,,2498,977,1102.015224,1334.7157,2.556806551,1.625,True,1,0
trip-153860339830300006,0,0.1288653412628326,Normal,,78,20,9.364919832,15.2042,3.9,3.9,True,0,0
trip-153814583985903702,0,0.19026785917531153,Normal,,86,46,37.50029557,43.6859,1.869565217,1.2,True,1,0
trip-153687754564273073,0,0.13885924740455663,Normal,,72,23,18.29071816,27.6507,3.130434783,4.833333333,True,1,0
trip-153775090663971235,0,0.18215353917369032,Normal,,225,117,110.3591273,140.1007,1.923076923,1.666666667,True,1,0
trip-153759810811650775,0,0.11189445626780387,Normal,,346,127,154.3856756,178.5593,2.724409449,2.470588235,True,0,0
trip-153714685976304454,0,0.08257199662929665,Normal,,81,121,29.9546321,56.086,0.669421488,0.871794872,False,1,0
trip-153695721266400849,0,0.18219214278661205,Normal,,89,47,39.16959096,48.0712,1.893617021,1.625,True,0,0
trip-153714636450983096,0,0.17096238863957697,Normal,,158,97,63.79805616,80.8109,1.628865979,0.5,True,1,0
trip-153747139699111078,0,0.15780943791840313,Normal,,127,53,67.21295268,75.3191,2.396226415,3.705882353,True,0,0
trip-153772426662995878,0,0.08678541999710965,Normal,,1580,818,968.0961078,1125.0201,1.931540342,1.545454545,True,1,0
trip-153673097098218825,0,0.14234227988707226,Normal,,72,35,25.17584118,36.1065,2.057142857,1.857142857,False,0,0
trip-153736208061233202,0,0.12832190926218956,Normal,,866,419,507.3176056,549.1183,2.066825776,1.928571429,True,1,0
trip-153697329922624568,0,0.1500271359838945,Normal,5.751666666666667,54,33,27.54199187,35.1789,1.636363636,1.052631579,True,0,0
trip-153814127340262918,0,0.16461289363798626,Normal,,216,134,132.7402654,170.2662,1.611940299,0.764705882,True,1,0
trip-153812396555262982,0,0.19271660224982612,Normal,,38,22,23.56668473,25.0701,1.727272727,1.727272727,True,1,0
trip-153767794509417995,0,0.13244313865542473,Normal,,550,209,242.5976586,273.2078,2.631578947,2.777777778,True,1,0
trip-153794528932728683,0,0.07591451283985629,Normal,20.27166666666667,189,63,67.47219519,78.9747,3.0,1.315789474,True,1,0
trip-153760259417117027,0,0.06360619906564813,Normal,,589,278,332.5051624,392.2172,2.118705036,1.631578947,True,0,0
trip-153687130795594374,0,0.15362047477178803,Normal,,325,167,205.4412039,233.9444,1.946107784,3.0,True,1,0
trip-153696943704306261,0,0.16798865605985153,Normal,,24,11,9.088265681,10.6659,2.181818182,2.181818182,True,1,0
trip-153736469866480991,1,-0.0744872554204814,Fraud,,3342,803,1056.545278,1137.0902,4.161892902,4.352941176,True,1,0
trip-153697533422394237,0,0.09000152324367294,Normal,,1097,570,660.3802825,780.662,1.924561404,3.434782609,True,1,0
trip-153754141703915234,0,0.19127446694749856,Normal,,99,52,73.43698661,74.2349,1.903846154,1.833333333,True,1,0
trip-153842669699379012,0,0.04601628793015977,Normal,,118,21,18.85845852,24.5184,5.619047619,2.25,False,1,0
trip-153833427399895779,0,0.020288237886360805,Normal,15.723333333333333,1089,630,683.2591187,845.9166,1.728571429,2.05,True,1,0
trip-153796781323528185,0,0.045751096940702785,Normal,-3.025,1799,1017,1035.641186,1398.05,1.76892822,1.346153846,True,1,0
trip-153852293922151474,0,0.1651735848594419,Normal,,24,10,9.385083511,10.5228,2.4,2.4,True,1,0
trip-153759026793239547,0,0.15966696003850767,Normal,,381,217,242.114953,287.8793,1.755760369,1.421052632,True,1,0
trip-153746539643576724,0,0.18943099518083956,Normal,,71,37,46.07162826,51.702,1.918918919,2.545454545,True,1,0
trip-153760638011640248,0,0.18233925566517123,Normal,,189,92,110.4943852,127.0867,2.054347826,2.25,True,1,0
trip-153695261726506759,0,0.09212124735672139,Normal,,1128,610,792.8974991,863.3788,1.849180328,0.724137931,True,1,0
trip-153742332816267920,0,0.0634880547607396,Normal,9.48,105,70,88.75647084,98.4016,1.5,8.833333333,True,1,0
trip-153714052130603184,0,0.12650259694345634,Normal,,106,62,60.74981115,69.0187,1.709677419,1.714285714,False,0,0
trip-153766604351591891,0,0.12489613503509184,Normal,,99,66,62.03790313,71.8073,1.5,1.777777778,False,1,0
trip-153684660977447700,1,-0.0032430159752683263,Fraud,,870,448,594.1119702,632.0185,1.941964286,35.14285714,True,1,0
trip-153830165384305991,0,0.17402869771740098,Normal,-0.23666666666666666,213,82,81.03976576,104.5317,2.597560976,2.222222222,True,1,0
trip-153816850457989991,0,0.12569145070671434,Normal,,143,64,44.58319669,73.2802,2.234375,1.666666667,False,1,0
trip-153799022140621526,0,0.09865507248716848,Normal,,113,33,27.2238735,35.957,3.424242424,-1.0,False,0,0
trip-153792047758919678,0,0.11637457857273442,Normal,,88,30,35.09464148,38.6679,2.933333333,1.0,False,1,0
trip-153788118805386537,0,0.1877638565212758,Normal,,124,63,68.57840955,90.4088,1.968253968,1.5,True,1,0
trip-153735427197077702,0,0.16946060833747645,Normal,,31,23,9.466235521,14.6873,1.347826087,1.347826087,True,0,0
trip-153860772287707635,0,0.17134093767552422,Normal,,114,52,67.07924699,73.6755,2.192307692,2.25,True,0,0
trip-153720221966497567,0,0.130667649261754,Normal,,103,53,37.49483457,44.3111,1.943396226,5.555555556,True,0,0
trip-153818086662014212,0,0.14468811648701685,Normal,,23,8,9.265078871,10.9182,2.875,2.875,True,0,0
trip-153764628243892763,0,0.15982393688039798,Normal,,70,22,22.11772355,31.0727,3.181818182,3.181818182,True,0,0
trip-153705217420105354,0,0.16095448903299175,Normal,,273,83,88.84573814,111.5405,3.289156627,2.0,True,1,0
trip-153675104692374277,0,0.18129896850055255,Normal,-1.5133333333333334,122,75,66.86878077,80.6603,1.626666667,1.818181818,True,1,0
trip-153735958985730151,0,0.13564638442323507,Normal,,88,46,60.005446,65.6109,1.913043478,1.833333333,False,0,0
trip-153763862340416966,0,0.15621446155745627,Normal,,384,190,242.1753386,267.4127,2.021052632,2.222222222,True,1,0
trip-153739989902112255,0,0.1340699966127462,Normal,,54,43,39.54723586,46.1307,1.255813953,1.5,False,0,0
trip-153767598462008242,0,0.13794234618114398,Normal,,92,40,35.40045926,48.6951,2.3,2.0,False,0,0
trip-153779508492576787,0,0.08883584064385125,Normal,,297,151,172.3410809,206.0601,1.966887417,2.1,False,1,0
trip-153757179379099819,0,0.12287238558784053,Normal,,118,66,56.52724957,66.3833,1.787878788,1.0,False,1,0
trip-153712554195755989,0,0.08698514349840636,Normal,-12.873333333333333,364,235,286.3715223,313.4269,1.54893617,1.357142857,True,1,0
trip-153712447095653447,1,-0.045071530269511384,Fraud,21.993333333333332,686,375,422.8744151,489.2995,1.829333333,1.166666667,False,1,0
trip-153721224492486790,0,0.1896938735393202,Normal,,31,21,22.6680706,25.6661,1.476190476,1.476190476,True,1,0
trip-153732665782988589,0,0.028328051666519194,Normal,7.175,63,12,10.23241519,12.2783,5.25,5.25,True,0,0
trip-153704355912450555,0,0.07233018508302258,Normal,,209,75,75.76691933,106.8365,2.786666667,5.5,False,1,0
trip-153757013570330406,0,0.13907904333030202,Normal,,94,42,28.20111232,36.7905,2.238095238,1.888888889,False,0,0
trip-153694018195636696,0,0.1894454848482242,Normal,,93,57,67.64790194,72.4913,1.631578947,1.35,True,1,0
trip-153854677227982751,0,0.09264300291768868,Normal,2.61,1180,533,619.2500651,733.3811,2.213883677,1.894736842,True,1,0
trip-153741989711176719,0,0.14986622144081596,Normal,,423,229,264.5163764,299.8691,1.847161572,0.545454545,True,1,0
trip-153792662650239323,0,0.14759515968553955,Normal,8.046666666666667,63,41,45.30393349,52.5649,1.536585366,1.238095238,True,1,0
trip-153844549250126648,0,0.004436483753854192,Normal,,2108,1251,1307.035717,1722.6974,1.685051958,1.296296296,True,1,0
trip-153775063773232381,0,0.14324911708171412,Normal,,462,163,156.9272562,175.9607,2.834355828,2.181818182,True,1,0
trip-153755476136378416,0,0.1414401302574234,Normal,,316,238,198.3561657,316.393,1.327731092,0.831168831,True,1,0
trip-153825013155019640,0,0.08036857380022416,Normal,-9.123333333333333,726,380,440.0511643,514.4191,1.910526316,1.375,True,1,0
trip-153860998196116365,0,0.08991854994772763,Normal,,50,59,32.85843846,62.2721,0.847457627,0.289473684,False,1,0
trip-153834469608177129,0,0.18904374960578596,Normal,,111,54,56.1887115,73.0093,2.055555556,1.333333333,True,1,0
trip-153772859596604432,0,0.19539537626120868,Normal,,75,45,46.10667478,59.7315,1.666666667,1.863636364,True,1,0
trip-153759609990228682,0,0.1378076420567722,Normal,,506,204,140.422144,278.9392,2.480392157,3.0,True,1,0
trip-153748043424664662,0,0.10990283090808234,Normal,,129,93,84.69132639,116.0541,1.387096774,0.815789474,False,1,0
trip-153696821077115152,0,0.1219206559619555,Normal,,26,16,16.53354235,17.1423,1.625,2.0,False,1,0
trip-153751209362150091,0,0.14328657703932768,Normal,,349,125,154.1174616,177.2638,2.792,3.2,True,1,0
trip-153807571527776413,0,0.0820025148739793,Normal,,1217,755,748.1472782,934.9,1.61192053,1.368421053,True,1,0
trip-153815881034542534,0,0.16228096856034513,Normal,,14,9,9.055117947,10.8499,1.555555556,1.555555556,True,0,0
trip-153826542982129267,0,0.1845532956139278,Normal,,106,43,27.77360692,50.7331,2.465116279,2.5,True,1,0
trip-153679334264109965,0,0.13240138364369308,Normal,,46,30,20.34320882,32.7092,1.533333333,2.0,False,1,0
trip-153765251013014500,0,0.10907773823349831,Normal,,166,67,68.04107639,88.71,2.47761194,2.0,False,0,0
trip-153755080184351176,0,0.1865404234038961,Normal,,144,84,68.53346711,77.1771,1.714285714,2.166666667,True,1,0
trip-153782486022612125,0,0.10019773891708794,Normal,,700,289,353.1818064,407.0434,2.422145329,4.3,True,1,0
trip-153792651225006335,0,0.173755902132804,Normal,,48,37,18.94060332,41.9387,1.297297297,2.166666667,True,0,0
trip-153767799364923764,0,0.16380989061783535,Normal,,189,145,154.1930336,168.1976,1.303448276,1.238095238,True,1,0
trip-153828437927977583,0,0.10358159264549993,Normal,-6.546666666666667,582,334,396.0774316,472.3598,1.74251497,1.25,True,1,0
trip-153771823171044464,0,0.04053108891208923,Normal,,578,212,176.5131255,245.4964,2.726415094,0.0,False,1,0
trip-153735473755146139,0,0.16203363695733997,Normal,,135,86,88.80731581,106.8079,1.569767442,1.607142857,True,0,0
trip-153846065353113196,0,0.17300040693578922,Normal,,173,79,90.26526543,108.59,2.189873418,3.0,True,1,0
trip-153731933549351943,0,0.003607521259759716,Normal,10.068333333333333,1699,947,1056.735606,1286.6788,1.794086589,1.095238095,True,1,0
trip-153714482635383694,0,0.18498362344936398,Normal,,91,67,67.9830486,77.7283,1.358208955,1.3125,True,1,0
trip-153846880073894675,1,-0.13641728413069776,Fraud,,2744,1508,1688.839674,2064.2121,1.819628647,1.314285714,False,1,0
trip-153688970135889624,0,0.18037742822719371,Normal,,96,57,46.13096941,56.9957,1.684210526,1.909090909,True,0,0
trip-153782075361105591,0,0.06771325105598824,Normal,15.795,138,82,88.8830388,115.8623,1.682926829,1.47826087,True,0,0
trip-153836941790260192,0,0.1704823266945057,Normal,,278,149,176.2833425,210.4249,1.865771812,2.0,True,1,0
trip-153841683588783735,0,0.16813790147305452,Normal,,33,15,9.051066865,12.8376,2.2,2.2,True,0,0
trip-153689213938730794,0,0.1816876169805836,Normal,,62,29,19.11411916,29.178,2.137931034,2.5,True,0,0
trip-153803369826452471,0,0.17187702619380774,Normal,,35,15,9.795204983,12.7699,2.333333333,2.333333333,True,1,0
trip-153835987569372774,0,0.15332154252336316,Normal,,9,6,9.079314708,9.5246,1.5,1.5,True,0,0
trip-153797555757996701,0,0.17271376221536855,Normal,,25,16,9.961158307,19.3452,1.5625,1.5625,True,0,0
trip-153774794627006086,0,0.1848422997200328,Normal,,153,71,88.41795916,101.1508,2.154929577,1.75,True,1,0
trip-153775365055073872,0,0.10972135614157269,Normal,,52,51,25.72093033,36.2098,1.019607843,1.25,False,1,0
trip-153682257242014991,0,0.13409547444357822,Normal,,824,414,441.0586292,530.1838,1.990338164,1.272727273,True,1,0
trip-153723915455295306,0,0.12200900339936754,Normal,,1026,520,617.5048059,731.3707,1.973076923,1.555555556,True,1,0
trip-153815962747117182,0,0.13393636136619175,Normal,,57,39,36.0516211,40.9782,1.461538462,1.071428571,False,1,0
trip-153795948815035527,0,0.1521168207487934,Normal,,141,85,111.5273454,119.4503,1.658823529,1.588235294,True,0,0
trip-153695198377762155,0,0.08899751761667674,Normal,,1077,671,661.2067399,803.9666,1.605067064,1.033333333,True,1,0
trip-153825659446993258,0,0.19382443957639417,Normal,,42,25,22.08397452,29.3665,1.68,1.68,True,1,0
trip-153696632994182947,0,0.10547398035747035,Normal,,92,85,57.47050318,69.1113,1.082352941,1.166666667,False,1,0
trip-153689844124861656,0,0.17323254029930935,Normal,,17,12,12.37086968,18.2365,1.416666667,1.416666667,True,1,0
trip-153798985861473426,0,0.11323242269718181,Normal,,1128,623,728.7148259,864.226,1.8105939,1.590909091,True,1,0
trip-153697579088789222,1,-0.0781588392500725,Fraud,,2627,1487,1592.379365,2020.5376,1.76664425,1.0,True,1,0
trip-153825286463324101,0,0.1946681924111815,Normal,,77,41,55.78849673,58.0923,1.87804878,1.8,True,1,0
trip-153679416168102152,0,0.020067221718425232,Normal,,444,96,97.10554733,130.5704,4.625,4.0,False,1,0
trip-153853802323338798,0,0.146384335911393,Normal,,591,301,330.700573,425.0952,1.96345515,1.857142857,True,1,0
trip-153696045228000063,0,0.15800310754926095,Normal,,318,199,244.4333071,279.865,1.59798995,1.913043478,True,1,0
trip-153825937188155248,0,0.13363403792339823,Normal,,66,37,15.64166825,44.8639,1.783783784,2.5,False,0,0
trip-153706623590794935,0,0.11459221779212825,Normal,,83,32,27.34445232,36.7042,2.59375,-1.0,False,0,0
trip-153690596971506619,1,-0.06346110890397372,Fraud,,2704,1420,1540.78219,1883.6428,1.904225352,1.043478261,True,1,0
trip-153682884668378404,0,0.16126507909195292,Normal,,14,8,9.909632737,10.1397,1.75,1.75,True,0,0
trip-153714633770720158,0,0.11665225367120774,Normal,1.845,96,59,48.95010455,62.7682,1.627118644,1.666666667,False,1,0
trip-153841785704702048,0,0.05268521832063455,Normal,9.725,828,533,597.5304728,690.6636,1.553470919,1.166666667,True,1,0
trip-153707536925084142,0,0.17993055067951752,Normal,,180,84,89.88301437,112.63,2.142857143,2.466666667,True,1,0
trip-153834735029535188,0,0.1287196193585431,Normal,,40,30,29.73217995,32.0487,1.333333333,1.5,False,1,0
trip-153848095034525617,0,0.009866671547197114,Normal,,371,81,88.32168031,113.6108,4.580246914,16.35714286,True,1,0
trip-153734427467936785,0,0.07895255222932285,Normal,,1710,864,969.7779175,1197.7079,1.979166667,1.75,True,1,0
trip-153705274526337099,0,0.16166520999619616,Normal,,367,193,220.2586577,269.1454,1.901554404,1.222222222,True,1,0
trip-153847866704483978,0,0.1740551251372638,Normal,,30,16,9.81595871,17.6197,1.875,1.875,True,0,0
trip-153793408432667900,0,0.19355861104907407,Normal,,89,48,45.071677,51.6113,1.854166667,1.4,True,1,0
trip-153858896910443020,0,0.13342896844478475,Normal,,196,94,110.4900621,129.1643,2.085106383,3.545454545,True,0,0
trip-153782502716176355,0,0.16844462382617081,Normal,,21,14,9.654848788,11.9202,1.5,1.5,True,0,0
trip-153836976937654434,0,0.12962227656009467,Normal,,860,460,462.8290624,587.5796,1.869565217,1.257142857,True,1,0
trip-153852097236104382,0,0.10780659431382722,Normal,,1232,635,792.1418931,856.9484,1.94015748,1.533333333,True,1,0
trip-153857380602727856,0,0.1336887953091911,Normal,,791,449,529.0094594,613.2995,1.76169265,1.647058824,True,1,0
